Destination URL,Destination Title,Destination Score,Total Reviews (Destination),Destination Image,Reviewer Name,Reviewer Location,Review Title,Review Score,Reviewer Category,Review Text,Written Date,% %,  %
https://www.tripadvisor.com/Attraction_Review-g293962-d7620930-Reviews-Leisure_World_Water_Park-Colombo_Western_Province.html,Leisure World Water Park,3.2,94,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/5f/03/b4/leisure-world-water-park.jpg?w=700&h=400&s=1,Cosy Lewis,"Porthcawl, United Kingdom",Uhh I mean it's a nice activity,3,Missing,Wow well it was ok .I mean nothing worked but there was 3 or 4 slides that did work and the slides that did work were EPIC AND AMAZING!!!!!!! But don't get your hopes up it was worth going though  definitely worth going Children that are  small like an elf don't bother coming but if your in your teens it's definitely worth coming . I mean there was no queues. No waiting Nice people so yes it's definitely a nice trip to do for a few hours . By cosy mable lewis aged 10,"January 10, 2025",0.0,0.0
https://www.tripadvisor.com/Attraction_Review-g293962-d7620930-Reviews-Leisure_World_Water_Park-Colombo_Western_Province.html,Leisure World Water Park,3.2,94,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/5f/03/b4/leisure-world-water-park.jpg?w=700&h=400&s=1,gkw s,1 contribution,"Experience In a water park, with constructive criticism.",3,Friends,"I visited there with few friends, overall good experience, water slides were good, especially the sling shot There were some problems too. Some good water slides were not functioning due to lack of staff, ( not broken, since I have used it same day morning ) Most of the water slides are broken Most of relaxing chairs are broken, the first chair I get on was broken, I have explained that to the staff but they refused to belive that saying that machine says its working, that chair left me a backache since its broken, archad ares staff need more training, they should know in and out of every machine there but they don't, i think they have never played any of those games or have experienced what they sell, I suggest a staff workshop they can too enjoy and learn about there product which will improve the service quality. HR manager can improve the service I guess. But staff was frendy, not badmouthing, they just need proper technical training. Food are wayyyyy overpriced, but its the normal for parks here. Don't just buy dry area tickets since there not much to do, arcade is not that good. Don't buy full premium packaged, most of the slides and machines are not working, Just buy normal water package and buy anything not included separately. When you use slingshot slide ( which need 2 people ) be carefully of the person you go with, if that person is not decipinarry enough, you can get hurt. ( but it's the best slide ) and when you comes down keep your legs inside rubber tube, that is not instructed but don't trust the person you go with anyway. Overall good experience, hope it gets better in future.","January 21, 2024",0.0,0.0
https://www.tripadvisor.com/Attraction_Review-g293962-d7620930-Reviews-Leisure_World_Water_Park-Colombo_Western_Province.html,Leisure World Water Park,3.2,94,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/5f/03/b4/leisure-world-water-park.jpg?w=700&h=400&s=1,Hansani Poornima Hettiarachchi,"Piliyandala, Sri Lanka",Take a close look on Maintenance 😑,3,Friends,This is my second visit to there.My first visit was okay with the maintaining but this time is poor.Appreciate if you can concern on maintain play areas since this is one of biggest leisure spots in Sri Lanka.,"January 10, 2021",0.0,0.0
https://www.tripadvisor.com/Attraction_Review-g293962-d7620930-Reviews-Leisure_World_Water_Park-Colombo_Western_Province.html,Leisure World Water Park,3.2,94,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/5f/03/b4/leisure-world-water-park.jpg?w=700&h=400&s=1,TravelerRanitha,"Moratuwa, Sri Lanka",Good place for kids,4,Missing,"Have being here many times with kids, one of the best places to get experience on thrilling rides from Sri Lankan context","March 9, 2020",0.0,0.0
https://www.tripadvisor.com/Attraction_Review-g293962-d7620930-Reviews-Leisure_World_Water_Park-Colombo_Western_Province.html,Leisure World Water Park,3.2,94,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/5f/03/b4/leisure-world-water-park.jpg?w=700&h=400&s=1,rikaz77,"Colombo, Sri Lanka",Water Park 1st timers read this!,3,Missing,Waterworld is a place I have come three times. This is the first time I'm coming to the Water Park. So this is for those 1st timers. * The water section opens at 11am and closes at 4.30pm and NOT 9am to 5pm. * Certain rides such as Wave Pool were only at 3pm. Call and ask so you can plan ahead. * Call ahead to find out if a ride not operational to avoid frowns from the kids. * Food and drinks are not allowed from outside. Have to be purchased from the food court inside. It's a decent place with even a ladies only pool. The lack of website and social media updates on this sort of information prevents me from a better review.,"December 15, 2019",0.0,0.0
https://www.tripadvisor.com/Attraction_Review-g293962-d7620930-Reviews-Leisure_World_Water_Park-Colombo_Western_Province.html,Leisure World Water Park,3.2,94,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/5f/03/b4/leisure-world-water-park.jpg?w=700&h=400&s=1,ashishdeora123,"Jodhpur, India",nice,4,Missing,"Leisure World is a wonderful, extensive theme park, and one of its kind in Sri Lanka. Blessed with magnificent biodiversity, the park collates the experiences of an amusement park, water park, and a national park","October 14, 2019",0.0,0.0
https://www.tripadvisor.com/Attraction_Review-g293962-d7620930-Reviews-Leisure_World_Water_Park-Colombo_Western_Province.html,Leisure World Water Park,3.2,94,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/5f/03/b4/leisure-world-water-park.jpg?w=700&h=400&s=1,MOHAMED H,9 contributions,Leisure World,4,Friends,Reasonable price. Very Helpful staff. More things to enjoy. Maverick was not working during our visit. Maverick was the most adventurous equipment according to my knowledge . So management need to take measures make available the such adevnturous Equipment at all time since visitors would not visit the place very often. So vistors will miss a event.,"September 23, 2019",0.0,0.0
https://www.tripadvisor.com/Attraction_Review-g293962-d7620930-Reviews-Leisure_World_Water_Park-Colombo_Western_Province.html,Leisure World Water Park,3.2,94,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/5f/03/b4/leisure-world-water-park.jpg?w=700&h=400&s=1,Ashroff Ali,"Kandy District, Sri Lanka",Rude staff and worthless,1,Missing,Not recommended very rude staff and doesn’t care about customer inquiries. Awful service and  overcharged for worthless service.,"April 8, 2019",0.0,0.0
https://www.tripadvisor.com/Attraction_Review-g293962-d7620930-Reviews-Leisure_World_Water_Park-Colombo_Western_Province.html,Leisure World Water Park,3.2,94,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/5f/03/b4/leisure-world-water-park.jpg?w=700&h=400&s=1,Ankur Chandra,"Greater Noida, India",Not worth the money they charge,3,Missing,"This is just an averge place for watr rides and nothing great or special about it. Considering the qulity of rides and facilities, I found it over priced and not worth the money they charge.","January 15, 2019",0.0,0.0
https://www.tripadvisor.com/Attraction_Review-g293962-d7620930-Reviews-Leisure_World_Water_Park-Colombo_Western_Province.html,Leisure World Water Park,3.2,94,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/5f/03/b4/leisure-world-water-park.jpg?w=700&h=400&s=1,Ranga,1 contribution,Over crowded and rude staff,2,Missing,"We went to leisure world as a day outing on a Sunday in December 2018. It is a huge place with lots of activities for all. The place was over crowded and staff were rude and disrespectful, I think may be trying to control the crowd. It is important to carry the entrance ticket with you, as it is needed to enter the entertainment areas, unfortunately which no one told us at the entrance. Lots of activities for everyone, but strange rules in some areas, where they have limit to children under 10,  where my 11 year old were not allowed to play. Unfortunately he couldn't participate in other water play, as they were too adventurous for him. Staff were not flexible. All in all good place but bad attitudes, probably better when not over crowded.","January 8, 2019",0.0,0.0
