Destination URL,Destination Title,Destination Score,Total Reviews (Destination),Destination Image,Reviewer Name,Reviewer Location,Review Title,Review Score,Reviewer Category,Review Text,Written Date,  %,% %
https://www.tripadvisor.com/Attraction_Review-g293962-d3195710-Reviews-Galle_Face_Green-Colombo_Western_Province.html,Galle Face Green,3.8,500,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/ac/99/0c/galle-face-beach-seen.jpg?w=700&h=400&s=1,Travel with Kumara,"Tangalle, Sri Lanka",A Must-Visit Spot in Colombo.,5,Business,"Visited Galle Face Green with my clients and had a lovely time. The open seaside space is perfect for evening walks, watching the sunset, and enjoying local street food. The atmosphere is lively, with families, vendors, and travelers all coming together. It’s a great place to relax, feel the ocean breeze, and experience everyday life in Colombo.","December 21, 2025",0.0,0.0
https://www.tripadvisor.com/Attraction_Review-g293962-d3195710-Reviews-Galle_Face_Green-Colombo_Western_Province.html,Galle Face Green,3.8,500,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/ac/99/0c/galle-face-beach-seen.jpg?w=700&h=400&s=1,Sasalanka C,"London, UK",One of best place,5,Couples,"Satisfied with the services and facilities. Staff were so friendly. Hats off to reception and breakfast crew… plenty of space to relax and chill. Firebeech is my favourite place in the evening. Sri Lankan foods were so authentic in the breakfast. Staff were in the breakfast lounge so helpful specially Dimasha, Thilakshani , Patric ,Rajapaksha. Gall face hotel is just not a hotel its history. Love it . I will be back  again.","October 28, 2025",0.0,0.0
https://www.tripadvisor.com/Attraction_Review-g293962-d3195710-Reviews-Galle_Face_Green-Colombo_Western_Province.html,Galle Face Green,3.8,500,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/ac/99/0c/galle-face-beach-seen.jpg?w=700&h=400&s=1,grazia910,"Province of Perugia, Italy",Nothing interesting,2,Couples,It is just a beach with a long sidewalk beyond which there are luxury hotels and modern buildings. Going there by car is enough,"September 16, 2025",0.0,0.0
https://www.tripadvisor.com/Attraction_Review-g293962-d3195710-Reviews-Galle_Face_Green-Colombo_Western_Province.html,Galle Face Green,3.8,500,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/ac/99/0c/galle-face-beach-seen.jpg?w=700&h=400&s=1,Kamille66,"Perpignan, France",Must see in Colombo.,5,Family,"We arrived at 6:20 p.m. right at sunset and it was perfect!  A beautiful spot, lots of family, kids stands (ball sale, bubble etc) inflatable games, ice cream parlour, street food. Lots of kites. A must on Colombo. Besides we ate street food facing the beach grill it was amazing and the gentleman adorable. A great time with the family!","August 15, 2025",0.0,0.0
https://www.tripadvisor.com/Attraction_Review-g293962-d3195710-Reviews-Galle_Face_Green-Colombo_Western_Province.html,Galle Face Green,3.8,500,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/ac/99/0c/galle-face-beach-seen.jpg?w=700&h=400&s=1,wombatdavid,"Hobart, Australia",An open space by water,3,Friends,Last stop on our city tour. Interesting to see the families and the kite flying but nothing particularly interesting for tourists here.,"August 2, 2025",0.0,0.0
https://www.tripadvisor.com/Attraction_Review-g293962-d3195710-Reviews-Galle_Face_Green-Colombo_Western_Province.html,Galle Face Green,3.8,500,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/ac/99/0c/galle-face-beach-seen.jpg?w=700&h=400&s=1,Dwav H,"Sydney, Australia","Urban space, the people are the action",3,Family,The Gallo Face Green is an urban space made interesting by the people rather than any other unique feature. There is nothing particular to recommend it.,"July 7, 2025",0.0,0.0
https://www.tripadvisor.com/Attraction_Review-g293962-d3195710-Reviews-Galle_Face_Green-Colombo_Western_Province.html,Galle Face Green,3.8,500,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/ac/99/0c/galle-face-beach-seen.jpg?w=700&h=400&s=1,Kamal P,"Byron Bay, Australia",Loved the atmosphere to unwind,5,Friends,It was a splendid open space sprawling along the Colombo city seafront where we were able to stretch our limbs with a cool walk. At sunset the area was very comfortable with the breeze from the ocean sweeping across. Area was well kept and green with colourful city lights illuminating the landside. There were fair number of people who have gathered for relaxation with their families and enjoying the peaceful atmosphere. Lit up high rises in the CBD and the Lotus tower with cyclic changing of its colour was adding beauty to the panorama.,"June 24, 2025",0.0,0.0
https://www.tripadvisor.com/Attraction_Review-g293962-d3195710-Reviews-Galle_Face_Green-Colombo_Western_Province.html,Galle Face Green,3.8,500,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/ac/99/0c/galle-face-beach-seen.jpg?w=700&h=400&s=1,Neha Silva,"Ella, Sri Lanka",Sea breeze and sunset...,5,Couples,"Galle Face is a great place to relax and enjoy the ocean breeze in Colombo. The wide open space, street food stalls, and local vibe make it memorable. 🏖️ It's perfect for a walk, flying a kite, or watching the sunset. 🌇 No booking needed and it's totally free—just grab some isso wade (prawn fritters) and soak in the view! 🦐💛 Can get a bit crowded in the evening, but that's part of the charm. A must-visit for a local experience!","May 29, 2025",0.0,0.0
https://www.tripadvisor.com/Attraction_Review-g293962-d3195710-Reviews-Galle_Face_Green-Colombo_Western_Province.html,Galle Face Green,3.8,500,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/ac/99/0c/galle-face-beach-seen.jpg?w=700&h=400&s=1,Namal sudarshana nanayakkara,"Colombo, Sri Lanka",We’re the ice cream masters ice cream.,5,Family,"Excellent place. If you’re strolling through Galle Face Green, there’s one stop that stands out above the rest – the ice cream truck that everyone’s talking about. These are the true ice cream masters of Galle Face! From the moment you arrive, you’re welcomed with friendly smiles, irresistible aromas, and a stunning display of flavors that makes choosing a delightfully tough decision. Whether you’re into creamy classics or rich sundaes with all the toppings, every scoop is crafted with care and consistency. The service is fast, clean, and incredibly friendly – making the whole experience even more memorable. Located right by the breezy oceanfront, it’s the perfect place to cool down with something sweet and refreshing while watching the sunset. Perfect for families, tourists, or anyone looking to treat themselves. Prices are fair, portions are generous, and the vibe is just right. Don’t leave Galle Face Green without experiencing the best ice cream on the promenade!","May 24, 2025",0.0,0.0
https://www.tripadvisor.com/Attraction_Review-g293962-d3195710-Reviews-Galle_Face_Green-Colombo_Western_Province.html,Galle Face Green,3.8,500,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/ac/99/0c/galle-face-beach-seen.jpg?w=700&h=400&s=1,PBPG,"Yorkshire, UK",Huge beach,5,Couples,Galle Face Green Beach is fabulous.  Views stretching out forever and fabulous waves crashing in.  Half way along is a monument.  A lion holding a sword and a flag pole. We bumped into about 50 police cadets doing their daily exercise. You get really good views of the Slvar Bridge.  The view might change over time as the development of Port City continues,"April 6, 2025",0.0,0.0
