Destination URL,Destination Title,Destination Score,Total Reviews (Destination),Destination Image,Reviewer Name,Reviewer Location,Review Title,Review Score,Reviewer Category,Review Text,Written Date,  %,% %
https://www.tripadvisor.com/Attraction_Review-g293962-d19410547-Reviews-One_Galle_Face-Colombo_Western_Province.html,One Galle Face,4.1,124,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/dd/f7/8a/photo0jpg.jpg?w=700&h=400&s=1,Guides4Brides,136 contributions,Central indoor shopping mall,5,Couples,"Central shopping centre over several floors, with each floor focused on different types of shops, such as womenswear primarily on one floor, luxury on another.","December 24, 2025",0.0,0.0
https://www.tripadvisor.com/Attraction_Review-g293962-d19410547-Reviews-One_Galle_Face-Colombo_Western_Province.html,One Galle Face,4.1,124,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/dd/f7/8a/photo0jpg.jpg?w=700&h=400&s=1,Chris D,4 contributions,Good shopping complex to visit whilst in Colombo,4,Missing,Great shopping centre complex with lots of variety. Had a great coffee and light snack. Definitely worth the visit. Recommend for a visit,"December 20, 2025",0.0,0.0
https://www.tripadvisor.com/Attraction_Review-g293962-d19410547-Reviews-One_Galle_Face-Colombo_Western_Province.html,One Galle Face,4.1,124,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/dd/f7/8a/photo0jpg.jpg?w=700&h=400&s=1,Sanjaya,"Colombo, Sri Lanka",A very good shopping experience,5,Solo,"It's a good place for dining, shopping and hanging out solo or with friends and family. Have a bunch of high end brand outlets, restaurants and gaming areas.","December 13, 2025",0.0,0.0
https://www.tripadvisor.com/Attraction_Review-g293962-d19410547-Reviews-One_Galle_Face-Colombo_Western_Province.html,One Galle Face,4.1,124,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/dd/f7/8a/photo0jpg.jpg?w=700&h=400&s=1,Vadim,"Murmansk, Russia",The largest shopping mall in the country.,4,Missing,"We spent a couple of hours here before we left Unavatuna. This 7-storey shopping mall is part of a commercial and residential complex managed by Shangri-La. Of course, we've been to big shopping complexes in Manila, Dubai, New York and so on, but in Sri Lanka, this mall opened in 2019 is the biggest. We were seven stories long. The names of most brands were unfamiliar to us. It's amazing. It's usually the same thing everywhere. Finished the acquaintance at the center in the Italian cafe Negozio della Pasta. Very nice, by the way...","November 19, 2025",0.0,0.0
https://www.tripadvisor.com/Attraction_Review-g293962-d19410547-Reviews-One_Galle_Face-Colombo_Western_Province.html,One Galle Face,4.1,124,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/dd/f7/8a/photo0jpg.jpg?w=700&h=400&s=1,Bernadette S,4 contributions,Great service at Jetwing Jaffna,5,Friends,We had a great stay at Jetwing Jaffna. All Reception Staff were very friendly and efficient. Priya was particularly welcoming and helpful with our queries about the hotel services.,"October 22, 2025",0.0,0.0
https://www.tripadvisor.com/Attraction_Review-g293962-d19410547-Reviews-One_Galle_Face-Colombo_Western_Province.html,One Galle Face,4.1,124,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/dd/f7/8a/photo0jpg.jpg?w=700&h=400&s=1,mark7242,"Leeds, United Kingdom",Great Mall 👍🏻,5,Couples,Called in today for a walk around and found the good court on the bottom of the centre. This provides a great service and different food for all my party to select something different. Fabulous to visit,"October 13, 2025",0.0,0.0
https://www.tripadvisor.com/Attraction_Review-g293962-d19410547-Reviews-One_Galle_Face-Colombo_Western_Province.html,One Galle Face,4.1,124,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/dd/f7/8a/photo0jpg.jpg?w=700&h=400&s=1,Micaela,"Cologne, Germany",Beautiful Mall in Colombo next to the Shangri-La Hotel and right on the beach,5,Couples,"Nice mall with nice shops, good food court and supermarket in the basement. We stayed at the attached Shangri-La Hotel. Eating at the mall we were once on the roof terrace for sundowners and once at the Pasta Restaurant on the 5th or 6th. Floor. Top!","September 13, 2025",0.0,0.0
https://www.tripadvisor.com/Attraction_Review-g293962-d19410547-Reviews-One_Galle_Face-Colombo_Western_Province.html,One Galle Face,4.1,124,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/dd/f7/8a/photo0jpg.jpg?w=700&h=400&s=1,wombatdavid,"Hobart, Australia",Air conditioning was heaven,4,Couples,We got hot walking around Pettah market so headed here for air con. A nice enough shopping centre and easy to get an uber back to hotel from here.,"August 2, 2025",0.0,0.0
https://www.tripadvisor.com/Attraction_Review-g293962-d19410547-Reviews-One_Galle_Face-Colombo_Western_Province.html,One Galle Face,4.1,124,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/dd/f7/8a/photo0jpg.jpg?w=700&h=400&s=1,Kylie M,"Melbourne, Australia",Luxury right next door,5,Couples,Luxury mall situated right next to the Shangri La Hotel. Has everything you need and more and we were greatful to be able to shop a little while we were there.,"June 1, 2025",0.0,0.0
https://www.tripadvisor.com/Attraction_Review-g293962-d19410547-Reviews-One_Galle_Face-Colombo_Western_Province.html,One Galle Face,4.1,124,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/dd/f7/8a/photo0jpg.jpg?w=700&h=400&s=1,Danik P,"Colombo, Sri Lanka",MALL,5,Solo,Very Nice mall.Thr food court was nice.Nice shops.Nice cinema.I always go to this mall with my friends and family.Good place for tourists,"April 5, 2025",0.0,0.0
