Destination URL,Destination Title,Destination Score,Total Reviews (Destination),Destination Image,Reviewer Name,Reviewer Location,Review Title,Review Score,Reviewer Category,Review Text,Written Date,Family %,Couples %,Solo %,Business %,Friends %,Missing %
https://www.tripadvisor.com/Attraction_Review-g12336503-d14093637-Reviews-Nanu_Oya_Railway_Station-Nanu_Oya_Central_Province.html,Nanu Oya Railway Station,3.5,53,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/c0/ad/61/an-iron-bridge-and-a.jpg?w=700&h=400&s=1,フレクエンとトラベラー,649 contributions,"Third class is recommended. Manafort, but only after an hour or two ride.",5,Couples,"The first and second classes are scrambled and it is difficult to ride while watching the schedule on site. Riding on tour has no travel sentiment in a chartered tour vehicle. Reservations are not required for the third class, and you can interact with local people. The old lady across the street had always cared about getting off at the station, and the young woman next door gave us her window seat. With peanuts. On the last day of the itinerary, with no particular plans in Nuwara Eliya, consult the driver and take the 9.10am train from the nearest Nanu Oya to Hatton, almost tea plantation view. Some of them have an altitude. Then we drove to the airport. It was about 30 minutes late on the day, but if you don't have time, you can't. The third-class toilets don't have the courage to use them, but you can endure them for just over an hour.","August 7, 2025",0.0,24.444444444444443,4.444444444444445,8.88888888888889,20.0,42.22222222222222
https://www.tripadvisor.com/Attraction_Review-g12336503-d14093637-Reviews-Nanu_Oya_Railway_Station-Nanu_Oya_Central_Province.html,Nanu Oya Railway Station,3.5,53,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/c0/ad/61/an-iron-bridge-and-a.jpg?w=700&h=400&s=1,Dayal Nalaka Pathirana,"Colombo, Sri Lanka",Tourist chauffeur guide,1,Missing,I am from Sri Lanka and work as a Tourist chauffeur guide for many years for many leading Travel agency in Sri Lanka Sunway Holidays pvt Ltd Negambo Esna Holidays Colombo Suffron island Tour Blue,"January 19, 2025",0.0,24.444444444444443,4.444444444444445,8.88888888888889,20.0,42.22222222222222
https://www.tripadvisor.com/Attraction_Review-g12336503-d14093637-Reviews-Nanu_Oya_Railway_Station-Nanu_Oya_Central_Province.html,Nanu Oya Railway Station,3.5,53,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/c0/ad/61/an-iron-bridge-and-a.jpg?w=700&h=400&s=1,kelum,"Kandy District, Sri Lanka",A station that begs a stationing -for few hours.,5,Solo,"This is fascinating stopover for a day, particularly for a railway or tea country enthusiast. The long platforms of the recently refurbished station has the amenities needed and a good 2 hours between train times[ my suggestion is to take the 4am train leaving Kandy and reaching Nanuoya by 1030am, and take the return train Podi Manike that normally reach the Nanuoya station by 1230pm. The 2 hour gap will give a visitor sufficient time to take in the atmosphere of the surrounding .Either side of the track, particulalry in the direction of Parakramapura is lined with some of the best tea growth in the hill country.On the other side You could be witness to two fascinating waterfalls by literally standing over them atop the century old cast iron bridges which themselves are an attraction. With all of them situated very close to station, you might as well find time even for a decent meal before the arrival of Podimenike.","December 3, 2024",0.0,24.444444444444443,4.444444444444445,8.88888888888889,20.0,42.22222222222222
https://www.tripadvisor.com/Attraction_Review-g12336503-d14093637-Reviews-Nanu_Oya_Railway_Station-Nanu_Oya_Central_Province.html,Nanu Oya Railway Station,3.5,53,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/c0/ad/61/an-iron-bridge-and-a.jpg?w=700&h=400&s=1,TLL48,"Spalding, United Kingdom",Train to Demodara past Ella,5,Couples,"We travelled from Nanu-Oya to Demodara which is a 3 hour ride through the mountains, absolutely beautiful. The reason why we didn’t get off at Ella is because we wanted to see the 9 arch bridge from aboard the train rather than walking 2km along the track. Nice station, good toilet facilities.","May 9, 2024",0.0,24.444444444444443,4.444444444444445,8.88888888888889,20.0,42.22222222222222
https://www.tripadvisor.com/Attraction_Review-g12336503-d14093637-Reviews-Nanu_Oya_Railway_Station-Nanu_Oya_Central_Province.html,Nanu Oya Railway Station,3.5,53,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/c0/ad/61/an-iron-bridge-and-a.jpg?w=700&h=400&s=1,Ainsley L,"Charlottetown, Canada",Pretty views and smooth ride,3,Missing,"Definitely a vintage train, would absolutely recommend the sightseeing compartment. The ride was pretty smooth and very pretty.","February 17, 2024",0.0,24.444444444444443,4.444444444444445,8.88888888888889,20.0,42.22222222222222
https://www.tripadvisor.com/Attraction_Review-g12336503-d14093637-Reviews-Nanu_Oya_Railway_Station-Nanu_Oya_Central_Province.html,Nanu Oya Railway Station,3.5,53,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/c0/ad/61/an-iron-bridge-and-a.jpg?w=700&h=400&s=1,Anushan F,3 contributions,Disappointed customer,1,Solo,"There's a huge underhand racket going on at Nanu Oya station for train tickets and this needs to be cleaned up by the Railways or the relevant tourist authorities. My holiday to Sri Lanka was excellent and would have been complete if I got to travel on the 1st Class Observation car for a few stations either from Nanu Oya to Pattipola or Nanu Oya to Thalawakelle. The guy who served me at the station counter (Pramuka) found a seat for me to travel from Nanu Oya to Thalawakelle.  When I went to pay Rs2,000 for the ticket he didn't want to issue the ticket.  Instead he asked me to complete a form where I had to fill the intended travel date, where I wanted to go and my passport details.  He promised to call me that evening before 9.30pm but I never heard back from him.  I needed to know  whether he was able to secure a ticket for me so that I could plan my next day accordingly. Not sure why he didn't want to sell the available ticket to me to travel to Thalawakelle instead.  He initially thought that I was an agent trying to secure a seat.  I then told him that I am a passenger and not an agent. I am very disappointed that I wasn't able to do this train trip.  If I paid black market rates to buy a ticket I could have easily secured a seat. Something needs to be done to clean this mess so that the visitors get a fair chance to enjoy the train journey in Sri Lanka.","January 29, 2024",0.0,24.444444444444443,4.444444444444445,8.88888888888889,20.0,42.22222222222222
https://www.tripadvisor.com/Attraction_Review-g12336503-d14093637-Reviews-Nanu_Oya_Railway_Station-Nanu_Oya_Central_Province.html,Nanu Oya Railway Station,3.5,53,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/c0/ad/61/an-iron-bridge-and-a.jpg?w=700&h=400&s=1,Journey632794,2 contributions,Train journey to Ella,5,Couples,Sweet little roadway station. Very clean and tidy.  A little chaotic getting tickets for the next train but doable!  Best to check at railway station for train times!  We caught the 11.10am and had 2nd class  u reserved but got a seat.  Fab train journey. Highly recommended.  We paid usual local fare not hyped prices by travel agents!,"January 28, 2024",0.0,24.444444444444443,4.444444444444445,8.88888888888889,20.0,42.22222222222222
https://www.tripadvisor.com/Attraction_Review-g12336503-d14093637-Reviews-Nanu_Oya_Railway_Station-Nanu_Oya_Central_Province.html,Nanu Oya Railway Station,3.5,53,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/c0/ad/61/an-iron-bridge-and-a.jpg?w=700&h=400&s=1,ayan c,3 contributions,Horrible nanu oya station eve teasing on tourists,1,Missing,"Beware of drunk drivers especially at night,had a terrible experience,where the lkr railway was delayed due to engine overheat later, harrasment by the taxi driver / tuk tuk.They were fully drunk misbehaved with my wife.. There should be awareness that even the station master on hearing us,went by locking his cabin...please ladies be safe if you are planning to reach Nanu oya station at night..","January 8, 2024",0.0,24.444444444444443,4.444444444444445,8.88888888888889,20.0,42.22222222222222
https://www.tripadvisor.com/Attraction_Review-g12336503-d14093637-Reviews-Nanu_Oya_Railway_Station-Nanu_Oya_Central_Province.html,Nanu Oya Railway Station,3.5,53,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/c0/ad/61/an-iron-bridge-and-a.jpg?w=700&h=400&s=1,jeff1955malaysia,"Kuala Lumpur, Malaysia",Old railway station,4,Friends,Nanuoya is famous for its railway station of Sri Lanka's railway Hill Country main line and it is the closest railway station to the Nuwara Eliya.,"November 20, 2023",0.0,24.444444444444443,4.444444444444445,8.88888888888889,20.0,42.22222222222222
https://www.tripadvisor.com/Attraction_Review-g12336503-d14093637-Reviews-Nanu_Oya_Railway_Station-Nanu_Oya_Central_Province.html,Nanu Oya Railway Station,3.5,53,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/c0/ad/61/an-iron-bridge-and-a.jpg?w=700&h=400&s=1,Stephen A,"Manama, Bahrain",Only visit if you are catching the train,3,Missing,You would only visit here if you were catching the train. Nice enough station that was somewhat chaotic when the train arrived,"April 29, 2023",0.0,24.444444444444443,4.444444444444445,8.88888888888889,20.0,42.22222222222222
https://www.tripadvisor.com/Attraction_Review-g12336503-d14093637-Reviews-Nanu_Oya_Railway_Station-Nanu_Oya_Central_Province.html,Nanu Oya Railway Station,3.5,53,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/c0/ad/61/an-iron-bridge-and-a.jpg?w=700&h=400&s=1,Janka K,"Brno, Czech Republic",,3,Couples,"I have mixed feelings about this place. On one hand, it looks great. The place has this atmosphere of a historical building, and most of the things, such as timetables, are old and original. But on the other hand, also the quality of whatever service gives an impression that it's very old and not updated. The train that I was taking with my boyfriend had delay 2 hours. Later I have learned that this is normal. We were standing there for 2 hours outside, since the place is totally crowded. The waiting place inside of the building is for people with the tickets for the 1st class only, which we didn't have. At the same time, there are also toilets at the same waiting room. I didn't see anyone checking if the travelers have the 1st class tickets, but then I also didn't get why the station made the waiting room with the toilets only for the 1st class. Like only the 1st class passengers needed to pee.","April 7, 2023",0.0,24.444444444444443,4.444444444444445,8.88888888888889,20.0,42.22222222222222
https://www.tripadvisor.com/Attraction_Review-g12336503-d14093637-Reviews-Nanu_Oya_Railway_Station-Nanu_Oya_Central_Province.html,Nanu Oya Railway Station,3.5,53,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/c0/ad/61/an-iron-bridge-and-a.jpg?w=700&h=400&s=1,Anton O Fernando,"Nuwara Eliya, Sri Lanka",,4,Business,A place you should see and come out from the station to see the nuwaraeliya. From here only you can go for a good view to Ella or towards kandy. Very special to everyone.,"September 1, 2022",0.0,24.444444444444443,4.444444444444445,8.88888888888889,20.0,42.22222222222222
https://www.tripadvisor.com/Attraction_Review-g12336503-d14093637-Reviews-Nanu_Oya_Railway_Station-Nanu_Oya_Central_Province.html,Nanu Oya Railway Station,3.5,53,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/c0/ad/61/an-iron-bridge-and-a.jpg?w=700&h=400&s=1,Shafeer Z,"Mawanella, Sri Lanka",,4,Friends,Closest Railway Station to Nuwara Eliya Town. If you are planing your trip to Nuwara Eliya by Train Nanu Oya is the ideal station to get down. Even though Pattipola and Ambewela stations situated in Nuwara Eliya bound Nanu Oya station is nearest station from Nuwara Eliya town. Around 5-6 Km to Nuwara Eliya. There are local buses runs through this town (Nanu -Oya)  or else you can hire a Tuk from this station. Station located in the Nanu Oya town. There is a eye catching water fall located near this station.,"March 20, 2022",0.0,24.444444444444443,4.444444444444445,8.88888888888889,20.0,42.22222222222222
https://www.tripadvisor.com/Attraction_Review-g12336503-d14093637-Reviews-Nanu_Oya_Railway_Station-Nanu_Oya_Central_Province.html,Nanu Oya Railway Station,3.5,53,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/c0/ad/61/an-iron-bridge-and-a.jpg?w=700&h=400&s=1,John Doe,7 contributions,,2,Couples,"If you want to enjoy the experience get the first class tickets. We got 2nd class and it was a disaster. We were standing up most of the trip and there were too much people, because of that the ride was miserable.","March 17, 2022",0.0,24.444444444444443,4.444444444444445,8.88888888888889,20.0,42.22222222222222
https://www.tripadvisor.com/Attraction_Review-g12336503-d14093637-Reviews-Nanu_Oya_Railway_Station-Nanu_Oya_Central_Province.html,Nanu Oya Railway Station,3.5,53,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/c0/ad/61/an-iron-bridge-and-a.jpg?w=700&h=400&s=1,Dasun,"Matale, Sri Lanka",,5,Business,"We want to see world senic train ride so we start it from Nanu oya to Ella in the morning time .but at the morning all seat there book so we  ride at the evening .this station is good spot to move to Nuwara Eliya and also Ella ,enjoy train trip","February 27, 2022",0.0,24.444444444444443,4.444444444444445,8.88888888888889,20.0,42.22222222222222
https://www.tripadvisor.com/Attraction_Review-g12336503-d14093637-Reviews-Nanu_Oya_Railway_Station-Nanu_Oya_Central_Province.html,Nanu Oya Railway Station,3.5,53,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/c0/ad/61/an-iron-bridge-and-a.jpg?w=700&h=400&s=1,loumac22,"Ewingsdale, Australia",,4,Friends,"Is there no room for manners during Covid? I tried to purchase two first class tickets and was rudely informed that they didn’t have change for my 5000 lkr note. While I expect this scenario from tuk tuk drivers, I don’t expect it from a train station where I saw at least 50 people waiting for a train. I opted for the second class option which turned out to be okay. But the rude behaviour of the ticket agents was unacceptable. Only to add insult to injury, the platform guy who looked like a cop scolded my friend in Sinhalese to tell me to wear my mask properly. I was later informed that this individual used profanity on my friend. Highly uncalled for. There is no excuse for rudeness such as this. Other than that,the train ride was lovely","October 18, 2020",0.0,24.444444444444443,4.444444444444445,8.88888888888889,20.0,42.22222222222222
https://www.tripadvisor.com/Attraction_Review-g12336503-d14093637-Reviews-Nanu_Oya_Railway_Station-Nanu_Oya_Central_Province.html,Nanu Oya Railway Station,3.5,53,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/c0/ad/61/an-iron-bridge-and-a.jpg?w=700&h=400&s=1,Terry M,"Hamilton, Canada",,3,Missing,"This train station services nearby Nuwara Eliya. It would not be a complicated thing to buy tickets, signs readily available for the classes of service. An overpass afforded views of incoming trains. It otherwise is functional as a basic train station.","February 5, 2020",0.0,24.444444444444443,4.444444444444445,8.88888888888889,20.0,42.22222222222222
https://www.tripadvisor.com/Attraction_Review-g12336503-d14093637-Reviews-Nanu_Oya_Railway_Station-Nanu_Oya_Central_Province.html,Nanu Oya Railway Station,3.5,53,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/c0/ad/61/an-iron-bridge-and-a.jpg?w=700&h=400&s=1,pluralty,"Camberwell, Australia",,1,Missing,"Travelling on the train from Kandy was a wanted and anticipated ""experience"" for our Sri Lanka holiday.  The train trip itself was slow and the ride quite rough in places - but quite acceptable for us. Interesting scenery along the way. We travelled 2nd class - reserved. The train toilets were not good - one squat {with no paper} .. and possibly a western toilet in the inexplicably locked room opposite.  But that was not a big upset. But upon arrival at Nanu Oya we were will in need of the station rest rooms and queued with others for the Foreigners Restrooms. However these were quite disgusting!  No running water for the toilet or wash basin. Toilet blocked with paper and faeces and no way to address this.  No handle on the washbasin tap, toilet door would not shut properly. Several indications that these were not new problems. The biggest upset was when we reported this to station staff ( via a local tour guide) .  They stated that they did not accept that there was anything wrong. And clearly they were not going to make any attempt to correct it! This area of Sri Lanka has become a significant tourist drawcard - and this was they way they treated international tourists!  Shame!","December 23, 2019",0.0,24.444444444444443,4.444444444444445,8.88888888888889,20.0,42.22222222222222
https://www.tripadvisor.com/Attraction_Review-g12336503-d14093637-Reviews-Nanu_Oya_Railway_Station-Nanu_Oya_Central_Province.html,Nanu Oya Railway Station,3.5,53,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/c0/ad/61/an-iron-bridge-and-a.jpg?w=700&h=400&s=1,Anna,"Chicago, Illinois",,1,Missing,"The station has a special bathroom for foreign tourists. Great idea, but the said bathroom is missing running water or door lock.","November 22, 2019",0.0,24.444444444444443,4.444444444444445,8.88888888888889,20.0,42.22222222222222
